transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-11081,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-08-31T17:11:00,
SQ-11081,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-05,2026-08-31T17:11:00,
SQ-11082,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,1.6,card,EMP-03,2026-08-31T12:02:00,
SQ-11083,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-11,2026-08-31T16:56:00,
SQ-11084,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-06,2026-08-31T16:39:00,
SQ-11085,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,1.5,card,EMP-02,2026-08-31T15:13:00,
SQ-11085,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-02,2026-08-31T15:13:00,
SQ-11086,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-04,2026-08-31T17:29:00,555-7136
SQ-11086,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-04,2026-08-31T17:29:00,555-7136
SQ-11086,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-04,2026-08-31T17:29:00,555-7136
SQ-11087,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-08,2026-08-31T07:40:00,555-4064
SQ-11087,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-08,2026-08-31T07:40:00,555-4064
SQ-11088,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-03,2026-08-31T15:07:00,
SQ-11089,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-06,2026-08-31T17:11:00,
SQ-11089,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-06,2026-08-31T17:11:00,
SQ-11090,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-07,2026-08-31T10:41:00,555-7139
SQ-11090,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-07,2026-08-31T10:41:00,555-7139
SQ-11091,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-07,2026-08-31T11:48:00,
SQ-11091,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-07,2026-08-31T11:48:00,
SQ-11092,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-01,2026-08-31T10:34:00,
SQ-11093,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-03,2026-08-31T10:07:00,
SQ-11094,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-11,2026-08-31T10:13:00,555-8588
SQ-11094,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-11,2026-08-31T10:13:00,555-8588
SQ-11095,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-04,2026-08-31T17:12:00,
SQ-11095,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,1.6,card,EMP-04,2026-08-31T17:12:00,
SQ-11096,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-07,2026-08-31T13:47:00,555-7451
SQ-11097,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-02,2026-08-31T15:09:00,555-2146
SQ-11097,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-02,2026-08-31T15:09:00,555-2146
