transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10815,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-03,2026-08-18T11:30:00,
SQ-10815,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-03,2026-08-18T11:30:00,
SQ-10815,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,1.5,card,EMP-03,2026-08-18T11:30:00,
SQ-10816,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-04,2026-08-18T11:25:00,
SQ-10816,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-04,2026-08-18T11:25:00,
SQ-10816,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-04,2026-08-18T11:25:00,
SQ-10817,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-07,2026-08-18T13:47:00,
SQ-10818,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,cash,EMP-10,2026-08-18T18:28:00,
SQ-10819,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-01,2026-08-18T18:40:00,555-2104
SQ-10819,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-01,2026-08-18T18:40:00,555-2104
SQ-10820,STORE-02,GRINDER-01,Burr Grinder,1,42.0,4.2,card,EMP-04,2026-08-18T07:08:00,
SQ-10821,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-03,2026-08-18T09:58:00,
SQ-10821,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,2.2,cash,EMP-03,2026-08-18T09:58:00,
SQ-10821,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-03,2026-08-18T09:58:00,
SQ-10822,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-10,2026-08-18T12:02:00,
SQ-10822,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.65,card,EMP-10,2026-08-18T12:02:00,
SQ-10823,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-03,2026-08-18T08:18:00,555-7136
SQ-10823,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-03,2026-08-18T08:18:00,555-7136
SQ-10824,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-03,2026-08-18T18:22:00,
SQ-10824,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-03,2026-08-18T18:22:00,
SQ-10824,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-03,2026-08-18T18:22:00,
SQ-10825,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-08,2026-08-18T10:01:00,
SQ-10825,STORE-03,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-08,2026-08-18T10:01:00,
SQ-10826,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-12,2026-08-18T12:37:00,555-7136
SQ-10826,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-12,2026-08-18T12:37:00,555-7136
SQ-10826,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-08-18T12:37:00,555-7136
SQ-10827,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-07,2026-08-18T12:49:00,
SQ-10827,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-07,2026-08-18T12:49:00,
SQ-10827,STORE-03,MUG-CER,Ceramic Mug,2,12.0,1.2,cash,EMP-07,2026-08-18T12:49:00,
SQ-10828,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-02,2026-08-18T08:51:00,555-5339
SQ-10828,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-02,2026-08-18T08:51:00,555-5339
SQ-10828,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-02,2026-08-18T08:51:00,555-5339
SQ-10829,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-06,2026-08-18T12:37:00,555-5377
SQ-10829,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-06,2026-08-18T12:37:00,555-5377
SQ-10829,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-06,2026-08-18T12:37:00,555-5377
SQ-10830,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-11,2026-08-18T14:46:00,
SQ-10830,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-11,2026-08-18T14:46:00,
SQ-10831,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.65,cash,EMP-12,2026-08-18T08:10:00,555-2104
SQ-10831,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-12,2026-08-18T08:10:00,555-2104
SQ-10831,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-12,2026-08-18T08:10:00,555-2104
SQ-10832,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-07,2026-08-18T11:36:00,
SQ-10832,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-07,2026-08-18T11:36:00,
