transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10700,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,2.2,card,EMP-01,2026-08-12T08:02:00,555-7451
SQ-10700,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-01,2026-08-12T08:02:00,555-7451
SQ-10701,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-06,2026-08-12T17:50:00,
SQ-10702,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,cash,EMP-06,2026-08-12T10:07:00,
SQ-10703,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-06,2026-08-12T07:42:00,
SQ-10704,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-10,2026-08-12T10:06:00,
SQ-10704,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-08-12T10:06:00,
SQ-10705,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-06,2026-08-12T18:29:00,
SQ-10705,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-06,2026-08-12T18:29:00,
SQ-10705,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-06,2026-08-12T18:29:00,
SQ-10706,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-08-12T09:48:00,555-2842
SQ-10706,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-05,2026-08-12T09:48:00,555-2842
SQ-10707,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-10,2026-08-12T16:58:00,
SQ-10707,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-08-12T16:58:00,
SQ-10707,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-10,2026-08-12T16:58:00,
SQ-10708,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-01,2026-08-12T11:04:00,
SQ-10709,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-07,2026-08-12T14:32:00,
SQ-10709,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-07,2026-08-12T14:32:00,
SQ-10710,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-03,2026-08-12T12:02:00,555-9317
SQ-10711,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-06,2026-08-12T14:11:00,
SQ-10712,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-04,2026-08-12T11:50:00,
SQ-10712,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-04,2026-08-12T11:50:00,
SQ-10712,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-04,2026-08-12T11:50:00,
SQ-10713,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-05,2026-08-12T16:55:00,555-3529
SQ-10714,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-11,2026-08-12T15:57:00,
SQ-10714,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-11,2026-08-12T15:57:00,
SQ-10714,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-11,2026-08-12T15:57:00,
SQ-10715,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-05,2026-08-12T17:09:00,
