transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10242,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-01,2026-07-20T10:25:00,555-4064
SQ-10243,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-07,2026-07-20T16:19:00,
SQ-10243,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-07,2026-07-20T16:19:00,
SQ-10243,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,cash,EMP-07,2026-07-20T16:19:00,
SQ-10244,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-04,2026-07-20T07:48:00,555-6179
SQ-10244,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-04,2026-07-20T07:48:00,555-6179
SQ-10244,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-04,2026-07-20T07:48:00,555-6179
SQ-10245,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-07,2026-07-20T08:36:00,
SQ-10246,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-06,2026-07-20T11:18:00,555-2145
SQ-10246,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-06,2026-07-20T11:18:00,555-2145
SQ-10246,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-06,2026-07-20T11:18:00,555-2145
SQ-10247,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-01,2026-07-20T08:30:00,
SQ-10248,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-10,2026-07-20T11:39:00,
SQ-10248,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-10,2026-07-20T11:39:00,
SQ-10248,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-10,2026-07-20T11:39:00,
SQ-10249,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-07,2026-07-20T16:55:00,
SQ-10249,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-07,2026-07-20T16:55:00,
SQ-10249,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-07,2026-07-20T16:55:00,
SQ-10250,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-07,2026-07-20T09:55:00,
SQ-10250,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-07,2026-07-20T09:55:00,
SQ-10250,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-07,2026-07-20T09:55:00,
SQ-10251,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-09,2026-07-20T07:27:00,555-8588
SQ-10251,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-09,2026-07-20T07:27:00,555-8588
SQ-10251,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-09,2026-07-20T07:27:00,555-8588
SQ-10252,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-10,2026-07-20T18:51:00,
SQ-10253,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-08,2026-07-20T16:34:00,
SQ-10254,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-04,2026-07-20T14:00:00,
SQ-10254,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-04,2026-07-20T14:00:00,
SQ-10254,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-04,2026-07-20T14:00:00,
SQ-10255,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-07,2026-07-20T07:39:00,
SQ-10256,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-07,2026-07-20T18:03:00,555-3394
SQ-10257,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-12,2026-07-20T15:16:00,
SQ-10257,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-12,2026-07-20T15:16:00,
SQ-10257,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-07-20T15:16:00,
SQ-10258,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-09,2026-07-20T17:56:00,
SQ-10258,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-09,2026-07-20T17:56:00,
