transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10459,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-10,2026-07-31T16:18:00,
SQ-10460,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-11,2026-07-31T12:21:00,555-1870
SQ-10460,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-11,2026-07-31T12:21:00,555-1870
SQ-10460,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-11,2026-07-31T12:21:00,555-1870
SQ-10461,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,1.5,card,EMP-10,2026-07-31T11:39:00,
SQ-10462,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-04,2026-07-31T13:05:00,555-2842
SQ-10463,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-01,2026-07-31T12:10:00,
SQ-10463,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-01,2026-07-31T12:10:00,
SQ-10463,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-01,2026-07-31T12:10:00,
SQ-10464,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-09,2026-07-31T09:45:00,
SQ-10465,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-11,2026-07-31T18:08:00,
SQ-10466,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-02,2026-07-31T13:20:00,
SQ-10467,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-11,2026-07-31T08:34:00,555-2174
SQ-10467,STORE-03,GRINDER-01,Burr Grinder,1,42.0,4.2,card,EMP-11,2026-07-31T08:34:00,555-2174
SQ-10467,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-11,2026-07-31T08:34:00,555-2174
SQ-10468,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-03,2026-07-31T18:58:00,555-1370
SQ-10469,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-09,2026-07-31T13:35:00,
SQ-10469,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-09,2026-07-31T13:35:00,
SQ-10469,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-09,2026-07-31T13:35:00,
SQ-10470,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-07,2026-07-31T09:48:00,555-2196
SQ-10471,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-12,2026-07-31T15:49:00,555-4647
SQ-10471,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-12,2026-07-31T15:49:00,555-4647
SQ-10472,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-05,2026-07-31T13:36:00,
SQ-10472,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-05,2026-07-31T13:36:00,
SQ-10472,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-05,2026-07-31T13:36:00,
SQ-10473,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-11,2026-07-31T16:35:00,555-6811
SQ-10473,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.65,card,EMP-11,2026-07-31T16:35:00,555-6811
SQ-10473,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-11,2026-07-31T16:35:00,555-6811
SQ-10474,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-03,2026-07-31T17:28:00,
SQ-10474,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-03,2026-07-31T17:28:00,
SQ-10475,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-07-31T07:06:00,
SQ-10475,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-05,2026-07-31T07:06:00,
SQ-10476,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-11,2026-07-31T07:08:00,
SQ-10476,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-11,2026-07-31T07:08:00,
SQ-10477,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-01,2026-07-31T18:34:00,
SQ-10478,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-11,2026-07-31T16:58:00,
SQ-10478,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-11,2026-07-31T16:58:00,
SQ-10479,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-01,2026-07-31T14:52:00,
SQ-10480,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-03,2026-07-31T10:05:00,
SQ-10480,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-03,2026-07-31T10:05:00,
SQ-10481,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-09,2026-07-31T07:33:00,
SQ-10481,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-09,2026-07-31T07:33:00,
SQ-10481,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-09,2026-07-31T07:33:00,
SQ-10482,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-04,2026-07-31T12:58:00,
SQ-10482,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-04,2026-07-31T12:58:00,
SQ-10483,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-10,2026-07-31T12:39:00,
