transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10364,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-01,2026-07-26T15:38:00,
SQ-10365,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-04,2026-07-26T15:01:00,
SQ-10365,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-04,2026-07-26T15:01:00,
SQ-10365,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-04,2026-07-26T15:01:00,
SQ-10366,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-06,2026-07-26T15:43:00,555-2174
SQ-10367,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-08,2026-07-26T13:29:00,555-9317
SQ-10368,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-06,2026-07-26T16:27:00,
SQ-10368,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-06,2026-07-26T16:27:00,
SQ-10369,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-12,2026-07-26T12:57:00,
SQ-10369,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-12,2026-07-26T12:57:00,
SQ-10369,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-12,2026-07-26T12:57:00,
SQ-10370,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-03,2026-07-26T18:20:00,555-8588
SQ-10371,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-10,2026-07-26T17:20:00,555-5766
SQ-10371,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-10,2026-07-26T17:20:00,555-5766
SQ-10371,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-10,2026-07-26T17:20:00,555-5766
SQ-10372,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-05,2026-07-26T17:24:00,
SQ-10372,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-05,2026-07-26T17:24:00,
SQ-10373,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.65,card,EMP-02,2026-07-26T10:11:00,
SQ-10374,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-05,2026-07-26T10:49:00,
SQ-10374,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-05,2026-07-26T10:49:00,
SQ-10374,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-07-26T10:49:00,
SQ-10375,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-05,2026-07-26T16:03:00,
SQ-10375,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-05,2026-07-26T16:03:00,
SQ-10376,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-02,2026-07-26T08:35:00,
SQ-10377,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-02,2026-07-26T15:45:00,
SQ-10378,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-04,2026-07-26T15:26:00,555-6179
SQ-10378,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-04,2026-07-26T15:26:00,555-6179
