transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10175,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-06,2026-07-17T08:39:00,
SQ-10175,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-06,2026-07-17T08:39:00,
SQ-10175,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-06,2026-07-17T08:39:00,
SQ-10176,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,cash,EMP-06,2026-07-17T09:51:00,
SQ-10176,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-06,2026-07-17T09:51:00,
SQ-10177,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-09,2026-07-17T10:12:00,
SQ-10177,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-09,2026-07-17T10:12:00,
SQ-10177,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-09,2026-07-17T10:12:00,
SQ-10178,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-02,2026-07-17T09:43:00,555-2146
SQ-10178,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-02,2026-07-17T09:43:00,555-2146
SQ-10178,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-02,2026-07-17T09:43:00,555-2146
SQ-10179,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-08,2026-07-17T11:25:00,
SQ-10179,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-08,2026-07-17T11:25:00,
SQ-10180,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-01,2026-07-17T10:55:00,
SQ-10180,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-01,2026-07-17T10:55:00,
SQ-10181,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-12,2026-07-17T15:13:00,
SQ-10181,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-12,2026-07-17T15:13:00,
SQ-10181,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-12,2026-07-17T15:13:00,
SQ-10182,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,1.1,card,EMP-06,2026-07-17T11:47:00,
SQ-10182,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-06,2026-07-17T11:47:00,
SQ-10182,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-06,2026-07-17T11:47:00,
SQ-10183,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-06,2026-07-17T09:01:00,
SQ-10184,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-04,2026-07-17T18:46:00,
SQ-10185,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-07-17T17:54:00,555-6758
