transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10095,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-05,2026-07-13T07:41:00,
SQ-10095,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-05,2026-07-13T07:41:00,
SQ-10095,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,1.55,card,EMP-05,2026-07-13T07:41:00,
SQ-10096,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,1.5,cash,EMP-11,2026-07-13T18:51:00,555-5377
SQ-10097,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-05,2026-07-13T11:35:00,555-2400
SQ-10098,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-10,2026-07-13T14:51:00,
SQ-10098,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-10,2026-07-13T14:51:00,
SQ-10099,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,cash,EMP-06,2026-07-13T07:06:00,
SQ-10099,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-06,2026-07-13T07:06:00,
SQ-10099,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-06,2026-07-13T07:06:00,
SQ-10100,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-01,2026-07-13T10:24:00,
SQ-10100,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-01,2026-07-13T10:24:00,
SQ-10101,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-11,2026-07-13T14:53:00,
SQ-10101,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-11,2026-07-13T14:53:00,
SQ-10102,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-06,2026-07-13T16:51:00,
SQ-10102,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-06,2026-07-13T16:51:00,
SQ-10102,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-06,2026-07-13T16:51:00,
SQ-10103,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-02,2026-07-13T15:15:00,
SQ-10103,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-02,2026-07-13T15:15:00,
SQ-10103,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,1.1,card,EMP-02,2026-07-13T15:15:00,
SQ-10104,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-09,2026-07-13T15:25:00,
SQ-10104,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-09,2026-07-13T15:25:00,
SQ-10104,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-09,2026-07-13T15:25:00,
SQ-10105,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-09,2026-07-13T15:57:00,555-2174
SQ-10106,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-09,2026-07-13T15:32:00,
SQ-10106,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,cash,EMP-09,2026-07-13T15:32:00,
SQ-10106,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-09,2026-07-13T15:32:00,
SQ-10107,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-10,2026-07-13T11:46:00,555-3394
SQ-10107,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-10,2026-07-13T11:46:00,555-3394
SQ-10108,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-10,2026-07-13T17:50:00,
SQ-10108,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.65,card,EMP-10,2026-07-13T17:50:00,
SQ-10108,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-10,2026-07-13T17:50:00,
SQ-10109,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-02,2026-07-13T09:27:00,
SQ-10109,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-02,2026-07-13T09:27:00,
SQ-10109,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-02,2026-07-13T09:27:00,
SQ-10110,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-02,2026-07-13T17:27:00,
SQ-10110,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-02,2026-07-13T17:27:00,
SQ-10110,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-02,2026-07-13T17:27:00,
SQ-10111,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-01,2026-07-13T08:25:00,
