transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10884,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-02,2026-08-21T07:54:00,555-2196
SQ-10885,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-09,2026-08-21T12:17:00,
SQ-10886,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,2.2,card,EMP-06,2026-08-21T08:49:00,555-2174
SQ-10886,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-06,2026-08-21T08:49:00,555-2174
SQ-10886,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-06,2026-08-21T08:49:00,555-2174
SQ-10887,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-12,2026-08-21T13:28:00,
SQ-10888,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-01,2026-08-21T10:52:00,
SQ-10888,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-01,2026-08-21T10:52:00,
SQ-10888,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-01,2026-08-21T10:52:00,
SQ-10889,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-09,2026-08-21T11:08:00,
SQ-10889,STORE-02,MUG-CER,Ceramic Mug,1,12.0,1.2,card,EMP-09,2026-08-21T11:08:00,
SQ-10889,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-09,2026-08-21T11:08:00,
SQ-10890,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-08-21T07:36:00,555-3529
SQ-10891,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-03,2026-08-21T17:14:00,
SQ-10892,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-03,2026-08-21T07:40:00,
SQ-10892,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-03,2026-08-21T07:40:00,
