transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10988,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-07,2026-08-26T17:03:00,
SQ-10988,STORE-03,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-07,2026-08-26T17:03:00,
SQ-10988,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-07,2026-08-26T17:03:00,
SQ-10989,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-04,2026-08-26T07:35:00,555-4647
SQ-10989,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-04,2026-08-26T07:35:00,555-4647
SQ-10989,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-04,2026-08-26T07:35:00,555-4647
SQ-10990,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-08-26T11:09:00,555-2196
SQ-10991,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-08,2026-08-26T14:28:00,
SQ-10991,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-08,2026-08-26T14:28:00,
SQ-10992,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-05,2026-08-26T08:06:00,
SQ-10992,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-05,2026-08-26T08:06:00,
SQ-10992,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-05,2026-08-26T08:06:00,
SQ-10993,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-11,2026-08-26T07:48:00,
SQ-10993,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-11,2026-08-26T07:48:00,
SQ-10994,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-04,2026-08-26T16:44:00,
SQ-10994,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-04,2026-08-26T16:44:00,
SQ-10994,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-04,2026-08-26T16:44:00,
SQ-10995,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-10,2026-08-26T17:45:00,
SQ-10995,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-10,2026-08-26T17:45:00,
SQ-10996,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-06,2026-08-26T08:55:00,555-3529
