transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-11151,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-01,2026-09-04T17:34:00,555-6758
SQ-11151,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-01,2026-09-04T17:34:00,555-6758
SQ-11151,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,1.5,card,EMP-01,2026-09-04T17:34:00,555-6758
SQ-11152,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-05,2026-09-04T07:18:00,
SQ-11152,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-05,2026-09-04T07:18:00,
SQ-11153,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-09-04T09:23:00,
SQ-11153,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-05,2026-09-04T09:23:00,
SQ-11153,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-05,2026-09-04T09:23:00,
SQ-11154,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-02,2026-09-04T12:47:00,555-5377
SQ-11155,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-06,2026-09-04T15:43:00,555-3529
SQ-11155,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-06,2026-09-04T15:43:00,555-3529
SQ-11155,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-06,2026-09-04T15:43:00,555-3529
SQ-11156,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-08,2026-09-04T11:30:00,
SQ-11156,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-08,2026-09-04T11:30:00,
SQ-11156,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-08,2026-09-04T11:30:00,
SQ-11157,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-02,2026-09-04T12:19:00,
SQ-11157,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-02,2026-09-04T12:19:00,
SQ-11158,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-04,2026-09-04T17:19:00,555-7139
SQ-11159,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-08,2026-09-04T17:08:00,555-7136
