transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10716,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-01,2026-08-13T12:13:00,
SQ-10717,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-11,2026-08-13T18:17:00,
SQ-10717,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,card,EMP-11,2026-08-13T18:17:00,
SQ-10717,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-11,2026-08-13T18:17:00,
SQ-10718,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-08,2026-08-13T12:04:00,
SQ-10718,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-08,2026-08-13T12:04:00,
SQ-10719,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-04,2026-08-13T18:10:00,
SQ-10719,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-04,2026-08-13T18:10:00,
SQ-10720,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-06,2026-08-13T07:01:00,
SQ-10720,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-06,2026-08-13T07:01:00,
SQ-10721,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-12,2026-08-13T07:00:00,
SQ-10722,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-01,2026-08-13T17:38:00,555-2196
SQ-10723,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-03,2026-08-13T13:21:00,
SQ-10723,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-03,2026-08-13T13:21:00,
SQ-10723,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-03,2026-08-13T13:21:00,
SQ-10724,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,1.55,card,EMP-02,2026-08-13T07:31:00,555-7451
SQ-10724,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-02,2026-08-13T07:31:00,555-7451
SQ-10725,STORE-03,GRINDER-01,Burr Grinder,2,42.0,4.2,cash,EMP-05,2026-08-13T17:31:00,
SQ-10726,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-07,2026-08-13T15:58:00,
SQ-10727,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-06,2026-08-13T07:47:00,
SQ-10727,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,1.55,card,EMP-06,2026-08-13T07:47:00,
SQ-10727,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-06,2026-08-13T07:47:00,
SQ-10728,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-09,2026-08-13T08:16:00,555-5395
