transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9099,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-01,2026-06-13T08:39:00,555-2146
SQ-9099,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-01,2026-06-13T08:39:00,555-2146
SQ-9099,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,2.2,card,EMP-01,2026-06-13T08:39:00,555-2146
SQ-9100,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-06,2026-06-13T10:27:00,
SQ-9101,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-04,2026-06-13T08:19:00,555-2004
SQ-9102,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.65,card,EMP-10,2026-06-13T18:15:00,
SQ-9102,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,1.5,cash,EMP-10,2026-06-13T18:15:00,
SQ-9102,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,cash,EMP-10,2026-06-13T18:15:00,
SQ-9103,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-10,2026-06-13T13:11:00,
SQ-9104,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-04,2026-06-13T11:01:00,
SQ-9105,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-08,2026-06-13T13:35:00,
SQ-9106,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-12,2026-06-13T14:34:00,555-8588
SQ-9106,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-12,2026-06-13T14:34:00,555-8588
SQ-9106,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-12,2026-06-13T14:34:00,555-8588
SQ-9107,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-07,2026-06-13T15:26:00,
SQ-9108,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-11,2026-06-13T14:28:00,
SQ-9109,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,cash,EMP-12,2026-06-13T12:34:00,
SQ-9110,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-09,2026-06-13T13:56:00,555-5377
SQ-9111,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-06,2026-06-13T10:43:00,
SQ-9111,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-06,2026-06-13T10:43:00,
SQ-9112,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-02,2026-06-13T13:44:00,
SQ-9113,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-09,2026-06-13T07:57:00,
SQ-9114,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-09,2026-06-13T13:19:00,
SQ-9114,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-09,2026-06-13T13:19:00,
SQ-9114,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-09,2026-06-13T13:19:00,
SQ-9115,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-12,2026-06-13T12:42:00,
SQ-9115,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-12,2026-06-13T12:42:00,
SQ-9115,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-12,2026-06-13T12:42:00,
SQ-9116,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-07,2026-06-13T12:01:00,555-6758
SQ-9116,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-07,2026-06-13T12:01:00,555-6758
SQ-9116,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-07,2026-06-13T12:01:00,555-6758
SQ-9117,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-11,2026-06-13T10:46:00,
SQ-9118,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,card,EMP-09,2026-06-13T14:02:00,
SQ-9118,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-09,2026-06-13T14:02:00,
SQ-9118,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-09,2026-06-13T14:02:00,
SQ-9119,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-09,2026-06-13T18:36:00,
SQ-9119,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-09,2026-06-13T18:36:00,
SQ-9119,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.65,card,EMP-09,2026-06-13T18:36:00,
SQ-9120,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-04,2026-06-13T08:43:00,555-5766
SQ-9120,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,1.1,card,EMP-04,2026-06-13T08:43:00,555-5766
SQ-9121,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-08,2026-06-13T12:55:00,
SQ-9122,STORE-01,MUG-CER,Ceramic Mug,2,12.0,1.2,card,EMP-08,2026-06-13T18:38:00,
SQ-9122,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-08,2026-06-13T18:38:00,
SQ-9123,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-02,2026-06-13T13:35:00,
