transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9287,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-07,2026-06-22T11:16:00,555-5850
SQ-9287,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-07,2026-06-22T11:16:00,555-5850
SQ-9288,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-05,2026-06-22T15:47:00,
SQ-9288,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-05,2026-06-22T15:47:00,
SQ-9289,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-03,2026-06-22T17:43:00,
SQ-9289,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-03,2026-06-22T17:43:00,
SQ-9289,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-03,2026-06-22T17:43:00,
SQ-9290,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-11,2026-06-22T10:21:00,
SQ-9290,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-11,2026-06-22T10:21:00,
SQ-9291,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-09,2026-06-22T11:24:00,
SQ-9291,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-09,2026-06-22T11:24:00,
SQ-9292,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-10,2026-06-22T17:39:00,555-5377
SQ-9293,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-06,2026-06-22T10:33:00,
SQ-9293,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-06,2026-06-22T10:33:00,
SQ-9293,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-06,2026-06-22T10:33:00,
SQ-9294,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-06,2026-06-22T10:06:00,555-2400
SQ-9294,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-06,2026-06-22T10:06:00,555-2400
SQ-9294,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,card,EMP-06,2026-06-22T10:06:00,555-2400
SQ-9295,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-02,2026-06-22T18:55:00,
SQ-9295,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-02,2026-06-22T18:55:00,
SQ-9296,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-03,2026-06-22T07:38:00,
SQ-9296,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-03,2026-06-22T07:38:00,
SQ-9297,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-07,2026-06-22T15:51:00,
SQ-9297,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-07,2026-06-22T15:51:00,
SQ-9298,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-06,2026-06-22T14:45:00,
SQ-9298,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-06,2026-06-22T14:45:00,
SQ-9298,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-06,2026-06-22T14:45:00,
SQ-9299,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-12,2026-06-22T16:58:00,555-0289
SQ-9299,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,card,EMP-12,2026-06-22T16:58:00,555-0289
SQ-9300,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-04,2026-06-22T17:14:00,
SQ-9301,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-06,2026-06-22T12:04:00,555-3394
SQ-9301,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-06,2026-06-22T12:04:00,555-3394
SQ-9302,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-10,2026-06-22T11:54:00,
SQ-9302,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-10,2026-06-22T11:54:00,
SQ-9303,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-12,2026-06-22T11:41:00,
SQ-9304,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-02,2026-06-22T11:13:00,
SQ-9304,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-02,2026-06-22T11:13:00,
SQ-9304,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-02,2026-06-22T11:13:00,
SQ-9305,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-09,2026-06-22T13:47:00,555-0289
SQ-9306,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-09,2026-06-22T15:29:00,
