transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9488,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-11,2026-07-03T16:49:00,555-9317
SQ-9488,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-11,2026-07-03T16:49:00,555-9317
SQ-9489,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-12,2026-07-03T17:36:00,
SQ-9489,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-12,2026-07-03T17:36:00,
SQ-9489,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-07-03T17:36:00,
SQ-9490,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-06,2026-07-03T07:10:00,555-5766
SQ-9491,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,cash,EMP-05,2026-07-03T16:40:00,
SQ-9491,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-05,2026-07-03T16:40:00,
SQ-9492,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-07,2026-07-03T17:48:00,
SQ-9492,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-07,2026-07-03T17:48:00,
SQ-9493,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-05,2026-07-03T13:44:00,
SQ-9493,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-05,2026-07-03T13:44:00,
SQ-9494,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,1.5,card,EMP-10,2026-07-03T18:24:00,
SQ-9494,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-10,2026-07-03T18:24:00,
SQ-9495,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-10,2026-07-03T12:13:00,555-8588
SQ-9495,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-10,2026-07-03T12:13:00,555-8588
SQ-9496,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-06,2026-07-03T11:15:00,
SQ-9496,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-06,2026-07-03T11:15:00,
SQ-9496,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-06,2026-07-03T11:15:00,
SQ-9497,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-02,2026-07-03T11:47:00,555-4647
SQ-9497,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-02,2026-07-03T11:47:00,555-4647
SQ-9498,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-07,2026-07-03T10:36:00,
SQ-9498,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-07,2026-07-03T10:36:00,
SQ-9499,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-04,2026-07-03T18:30:00,
SQ-9499,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-04,2026-07-03T18:30:00,
SQ-9499,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-04,2026-07-03T18:30:00,
SQ-9500,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-09,2026-07-03T12:19:00,
SQ-9500,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-09,2026-07-03T12:19:00,
SQ-9501,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-10,2026-07-03T10:00:00,555-7136
SQ-9501,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-10,2026-07-03T10:00:00,555-7136
SQ-9502,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-04,2026-07-03T12:06:00,555-2174
SQ-9502,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-04,2026-07-03T12:06:00,555-2174
SQ-9502,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-04,2026-07-03T12:06:00,555-2174
SQ-9503,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-05,2026-07-03T16:39:00,555-5766
SQ-9503,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-05,2026-07-03T16:39:00,555-5766
SQ-9503,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-05,2026-07-03T16:39:00,555-5766
SQ-9504,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,1.5,card,EMP-04,2026-07-03T10:18:00,
SQ-9504,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-04,2026-07-03T10:18:00,
SQ-9505,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-01,2026-07-03T11:26:00,555-1870
SQ-9505,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-01,2026-07-03T11:26:00,555-1870
