transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9540,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-09,2026-07-06T18:38:00,555-7139
SQ-9540,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-09,2026-07-06T18:38:00,555-7139
SQ-9540,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-09,2026-07-06T18:38:00,555-7139
SQ-9541,STORE-02,MUG-CER,Ceramic Mug,1,12.0,1.2,card,EMP-07,2026-07-06T13:06:00,
SQ-9541,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-07,2026-07-06T13:06:00,
SQ-9541,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-07,2026-07-06T13:06:00,
SQ-9542,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-12,2026-07-06T08:29:00,
SQ-9543,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-08,2026-07-06T18:19:00,
SQ-9544,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,cash,EMP-07,2026-07-06T18:52:00,
SQ-9545,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-10,2026-07-06T11:39:00,
SQ-9546,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-08,2026-07-06T13:40:00,
SQ-9546,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-08,2026-07-06T13:40:00,
SQ-9546,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-08,2026-07-06T13:40:00,
SQ-9547,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-08,2026-07-06T14:36:00,
SQ-9548,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-10,2026-07-06T15:22:00,
SQ-9548,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-10,2026-07-06T15:22:00,
SQ-9549,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-11,2026-07-06T11:53:00,
SQ-9549,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-11,2026-07-06T11:53:00,
SQ-9550,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-09,2026-07-06T16:10:00,
SQ-9550,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,cash,EMP-09,2026-07-06T16:10:00,
SQ-9551,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-01,2026-07-06T13:25:00,555-5395
SQ-9552,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-01,2026-07-06T15:06:00,
SQ-9552,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-01,2026-07-06T15:06:00,
SQ-9552,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-01,2026-07-06T15:06:00,
SQ-9553,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-04,2026-07-06T12:26:00,
SQ-9554,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-12,2026-07-06T07:13:00,555-2145
SQ-9554,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-07-06T07:13:00,555-2145
SQ-9555,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-08,2026-07-06T11:49:00,
SQ-9555,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-08,2026-07-06T11:49:00,
SQ-9555,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-08,2026-07-06T11:49:00,
SQ-9556,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-07,2026-07-06T08:40:00,
SQ-9556,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-07,2026-07-06T08:40:00,
SQ-9557,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-07,2026-07-06T16:38:00,
SQ-9557,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-07,2026-07-06T16:38:00,
