transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9558,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-06,2026-07-07T09:07:00,
SQ-9558,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-06,2026-07-07T09:07:00,
SQ-9558,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-06,2026-07-07T09:07:00,
SQ-9559,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-11,2026-07-07T10:59:00,
SQ-9559,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-11,2026-07-07T10:59:00,
SQ-9560,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-06,2026-07-07T11:43:00,
SQ-9560,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-06,2026-07-07T11:43:00,
SQ-9560,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-06,2026-07-07T11:43:00,
SQ-9561,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-12,2026-07-07T18:22:00,555-3161
SQ-9561,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-12,2026-07-07T18:22:00,555-3161
SQ-9561,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-12,2026-07-07T18:22:00,555-3161
SQ-9562,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-09,2026-07-07T14:31:00,555-7136
SQ-9562,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-09,2026-07-07T14:31:00,555-7136
SQ-9562,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-09,2026-07-07T14:31:00,555-7136
SQ-9563,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-07,2026-07-07T18:54:00,
SQ-9564,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-01,2026-07-07T08:03:00,
SQ-9564,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-01,2026-07-07T08:03:00,
SQ-9564,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-01,2026-07-07T08:03:00,
SQ-9565,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-12,2026-07-07T11:28:00,
SQ-9565,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-07-07T11:28:00,
SQ-9565,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,1.55,card,EMP-12,2026-07-07T11:28:00,
SQ-9566,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-02,2026-07-07T15:34:00,555-6238
SQ-9566,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-02,2026-07-07T15:34:00,555-6238
SQ-9566,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-02,2026-07-07T15:34:00,555-6238
SQ-9567,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-08,2026-07-07T08:22:00,
SQ-9567,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-08,2026-07-07T08:22:00,
SQ-9567,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-08,2026-07-07T08:22:00,
SQ-9568,STORE-03,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-11,2026-07-07T11:26:00,
SQ-9569,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-06,2026-07-07T15:36:00,
SQ-9569,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,1.1,cash,EMP-06,2026-07-07T15:36:00,
SQ-9570,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-10,2026-07-07T18:24:00,
SQ-9570,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-07-07T18:24:00,
SQ-9571,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-06,2026-07-07T17:50:00,
SQ-9572,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,cash,EMP-11,2026-07-07T10:36:00,555-2374
SQ-9572,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-11,2026-07-07T10:36:00,555-2374
SQ-9572,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-11,2026-07-07T10:36:00,555-2374
SQ-9573,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-10,2026-07-07T17:39:00,
SQ-9573,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-10,2026-07-07T17:39:00,
SQ-9574,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,1.5,cash,EMP-10,2026-07-07T09:33:00,
SQ-9575,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-11,2026-07-07T15:38:00,
SQ-9575,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-11,2026-07-07T15:38:00,
SQ-9575,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-11,2026-07-07T15:38:00,
SQ-9576,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-04,2026-07-07T12:51:00,555-7136
SQ-9576,STORE-02,GRINDER-01,Burr Grinder,1,42.0,4.2,card,EMP-04,2026-07-07T12:51:00,555-7136
SQ-9577,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-06,2026-07-07T07:13:00,
SQ-9577,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-06,2026-07-07T07:13:00,
SQ-9578,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-12,2026-07-07T07:56:00,
SQ-9578,STORE-03,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-12,2026-07-07T07:56:00,
SQ-9578,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-07-07T07:56:00,
