transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9521,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-07,2026-07-05T09:07:00,
SQ-9521,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-07,2026-07-05T09:07:00,
SQ-9521,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-07,2026-07-05T09:07:00,
SQ-9522,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,cash,EMP-01,2026-07-05T11:28:00,
SQ-9522,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-01,2026-07-05T11:28:00,
SQ-9523,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-09,2026-07-05T16:43:00,
SQ-9523,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-09,2026-07-05T16:43:00,
SQ-9523,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-09,2026-07-05T16:43:00,
SQ-9524,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-04,2026-07-05T16:47:00,
SQ-9524,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-04,2026-07-05T16:47:00,
SQ-9525,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-06,2026-07-05T13:05:00,
SQ-9525,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-06,2026-07-05T13:05:00,
SQ-9525,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.65,cash,EMP-06,2026-07-05T13:05:00,
SQ-9526,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-06,2026-07-05T07:09:00,
SQ-9526,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-06,2026-07-05T07:09:00,
SQ-9526,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,1.55,cash,EMP-06,2026-07-05T07:09:00,
SQ-9527,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-01,2026-07-05T12:42:00,555-5377
SQ-9527,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,card,EMP-01,2026-07-05T12:42:00,555-5377
SQ-9527,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-01,2026-07-05T12:42:00,555-5377
SQ-9528,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-03,2026-07-05T09:06:00,
SQ-9529,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-09,2026-07-05T12:34:00,555-1370
SQ-9529,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-09,2026-07-05T12:34:00,555-1370
SQ-9530,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-05,2026-07-05T15:03:00,
SQ-9531,STORE-03,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-08,2026-07-05T15:58:00,
SQ-9531,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-08,2026-07-05T15:58:00,
SQ-9531,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-08,2026-07-05T15:58:00,
SQ-9532,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-11,2026-07-05T13:46:00,555-4064
SQ-9533,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-05,2026-07-05T09:04:00,555-0449
SQ-9533,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-05,2026-07-05T09:04:00,555-0449
SQ-9533,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,1.5,cash,EMP-05,2026-07-05T09:04:00,555-0449
SQ-9534,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-10,2026-07-05T13:37:00,
SQ-9534,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-10,2026-07-05T13:37:00,
SQ-9535,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,1.5,card,EMP-07,2026-07-05T10:56:00,
SQ-9536,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-04,2026-07-05T18:10:00,
SQ-9536,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-04,2026-07-05T18:10:00,
SQ-9536,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-04,2026-07-05T18:10:00,
SQ-9537,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-09,2026-07-05T18:00:00,
SQ-9537,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-09,2026-07-05T18:00:00,
SQ-9537,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-09,2026-07-05T18:00:00,
SQ-9538,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-04,2026-07-05T10:11:00,
SQ-9538,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-04,2026-07-05T10:11:00,
SQ-9538,STORE-01,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-04,2026-07-05T10:11:00,
SQ-9539,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-02,2026-07-05T10:27:00,
