transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-10129,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-05,2026-07-15T11:01:00,
SQ-10129,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-05,2026-07-15T11:01:00,
SQ-10130,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-06,2026-07-15T08:35:00,
SQ-10130,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-06,2026-07-15T08:35:00,
SQ-10130,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-06,2026-07-15T08:35:00,
SQ-10131,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-01,2026-07-15T16:52:00,
SQ-10132,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-07,2026-07-15T07:48:00,555-7875
SQ-10132,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-07,2026-07-15T07:48:00,555-7875
SQ-10133,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-12,2026-07-15T17:06:00,
SQ-10134,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-10,2026-07-15T15:49:00,
SQ-10134,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-10,2026-07-15T15:49:00,
SQ-10135,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-09,2026-07-15T17:50:00,
SQ-10135,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-09,2026-07-15T17:50:00,
SQ-10135,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-09,2026-07-15T17:50:00,
SQ-10136,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-04,2026-07-15T10:39:00,555-7136
SQ-10137,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-11,2026-07-15T10:27:00,
SQ-10138,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-04,2026-07-15T08:44:00,555-0449
SQ-10138,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-04,2026-07-15T08:44:00,555-0449
SQ-10138,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-04,2026-07-15T08:44:00,555-0449
SQ-10139,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-03,2026-07-15T07:32:00,555-2104
SQ-10139,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-03,2026-07-15T07:32:00,555-2104
SQ-10139,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-03,2026-07-15T07:32:00,555-2104
SQ-10140,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-03,2026-07-15T09:43:00,555-6238
SQ-10141,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-11,2026-07-15T08:59:00,555-6179
SQ-10141,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-11,2026-07-15T08:59:00,555-6179
SQ-10141,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-11,2026-07-15T08:59:00,555-6179
SQ-10142,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-05,2026-07-15T12:43:00,
SQ-10142,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-05,2026-07-15T12:43:00,
SQ-10143,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-03,2026-07-15T15:01:00,
SQ-10144,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-02,2026-07-15T18:27:00,
SQ-10144,STORE-02,GRINDER-01,Burr Grinder,1,42.0,4.2,card,EMP-02,2026-07-15T18:27:00,
SQ-10144,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-02,2026-07-15T18:27:00,
SQ-10145,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-02,2026-07-15T10:20:00,555-5339
SQ-10146,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-07,2026-07-15T07:12:00,555-6758
SQ-10146,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-07,2026-07-15T07:12:00,555-6758
SQ-10147,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,cash,EMP-07,2026-07-15T08:34:00,555-2004
SQ-10148,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,cash,EMP-02,2026-07-15T08:40:00,
SQ-10148,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-02,2026-07-15T08:40:00,
SQ-10149,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-01,2026-07-15T13:52:00,
SQ-10150,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,1.1,card,EMP-05,2026-07-15T11:39:00,
