transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9025,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-10,2026-06-09T07:45:00,
SQ-9026,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-03,2026-06-09T10:15:00,
SQ-9027,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-11,2026-06-09T08:25:00,
SQ-9027,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,1.55,card,EMP-11,2026-06-09T08:25:00,
SQ-9028,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-08,2026-06-09T18:27:00,
SQ-9029,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-02,2026-06-09T17:40:00,555-9317
SQ-9029,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,1.6,card,EMP-02,2026-06-09T17:40:00,555-9317
SQ-9029,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,2.2,cash,EMP-02,2026-06-09T17:40:00,555-9317
SQ-9030,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-10,2026-06-09T07:51:00,
SQ-9030,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-10,2026-06-09T07:51:00,
SQ-9031,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-10,2026-06-09T17:58:00,555-8588
SQ-9032,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-02,2026-06-09T16:02:00,
SQ-9032,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-02,2026-06-09T16:02:00,
SQ-9033,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-09,2026-06-09T12:29:00,
SQ-9033,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-09,2026-06-09T12:29:00,
SQ-9034,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-08,2026-06-09T13:02:00,
SQ-9034,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-08,2026-06-09T13:02:00,
SQ-9034,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-08,2026-06-09T13:02:00,
SQ-9035,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-07,2026-06-09T11:40:00,
SQ-9035,STORE-01,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-07,2026-06-09T11:40:00,
SQ-9036,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-01,2026-06-09T11:49:00,
SQ-9036,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-01,2026-06-09T11:49:00,
SQ-9036,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-01,2026-06-09T11:49:00,
SQ-9037,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-12,2026-06-09T12:34:00,555-1370
SQ-9037,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-12,2026-06-09T12:34:00,555-1370
SQ-9037,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,card,EMP-12,2026-06-09T12:34:00,555-1370
SQ-9038,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-01,2026-06-09T10:36:00,
SQ-9039,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,1.55,card,EMP-03,2026-06-09T07:57:00,555-2104
SQ-9039,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-03,2026-06-09T07:57:00,555-2104
