transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9347,STORE-03,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-12,2026-06-25T08:15:00,
SQ-9347,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-12,2026-06-25T08:15:00,
SQ-9347,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,cash,EMP-12,2026-06-25T08:15:00,
SQ-9348,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-08,2026-06-25T11:34:00,555-2174
SQ-9348,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-08,2026-06-25T11:34:00,555-2174
SQ-9349,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-07,2026-06-25T07:16:00,
SQ-9349,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-07,2026-06-25T07:16:00,
SQ-9350,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-03,2026-06-25T16:25:00,555-0289
SQ-9350,STORE-02,MUG-CER,Ceramic Mug,1,12.0,0.0,cash,EMP-03,2026-06-25T16:25:00,555-0289
SQ-9350,STORE-02,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-03,2026-06-25T16:25:00,555-0289
SQ-9351,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-12,2026-06-25T07:37:00,
SQ-9352,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-11,2026-06-25T12:27:00,555-2931
SQ-9353,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-08,2026-06-25T18:24:00,
SQ-9353,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-08,2026-06-25T18:24:00,
SQ-9353,STORE-02,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-08,2026-06-25T18:24:00,
SQ-9354,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,1.1,card,EMP-05,2026-06-25T13:01:00,555-5377
SQ-9355,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-10,2026-06-25T13:09:00,555-2145
SQ-9356,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-04,2026-06-25T15:36:00,
SQ-9356,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-04,2026-06-25T15:36:00,
SQ-9357,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,1.1,card,EMP-10,2026-06-25T09:48:00,
SQ-9357,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-10,2026-06-25T09:48:00,
SQ-9357,STORE-02,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-10,2026-06-25T09:48:00,
SQ-9358,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-08,2026-06-25T18:26:00,555-2196
SQ-9358,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-08,2026-06-25T18:26:00,555-2196
SQ-9358,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-08,2026-06-25T18:26:00,555-2196
SQ-9359,STORE-01,LR-12OZ,Light Roast 12oz,1,15.0,0.0,cash,EMP-05,2026-06-25T12:58:00,
SQ-9359,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-05,2026-06-25T12:58:00,
SQ-9360,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-07,2026-06-25T11:17:00,555-3529
SQ-9360,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-07,2026-06-25T11:17:00,555-3529
SQ-9361,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,1.5,card,EMP-07,2026-06-25T15:58:00,
SQ-9361,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-07,2026-06-25T15:58:00,
SQ-9362,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-11,2026-06-25T12:39:00,555-3685
SQ-9362,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,cash,EMP-11,2026-06-25T12:39:00,555-3685
