transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9220,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,1.6,card,EMP-08,2026-06-19T09:44:00,555-3161
SQ-9220,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-08,2026-06-19T09:44:00,555-3161
SQ-9221,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-07,2026-06-19T08:09:00,
SQ-9222,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-09,2026-06-19T09:53:00,
SQ-9222,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-09,2026-06-19T09:53:00,
SQ-9222,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-09,2026-06-19T09:53:00,
SQ-9223,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-06-19T15:29:00,
SQ-9224,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-10,2026-06-19T14:25:00,
SQ-9224,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-10,2026-06-19T14:25:00,
SQ-9224,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-10,2026-06-19T14:25:00,
SQ-9225,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-06,2026-06-19T15:34:00,555-4647
SQ-9225,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-06,2026-06-19T15:34:00,555-4647
SQ-9225,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,cash,EMP-06,2026-06-19T15:34:00,555-4647
SQ-9226,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-02,2026-06-19T13:46:00,
SQ-9226,STORE-01,MR-12OZ,Medium Roast 12oz,1,15.5,1.55,card,EMP-02,2026-06-19T13:46:00,
SQ-9226,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-02,2026-06-19T13:46:00,
SQ-9227,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-12,2026-06-19T07:05:00,
SQ-9227,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-12,2026-06-19T07:05:00,
SQ-9227,STORE-03,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-12,2026-06-19T07:05:00,
SQ-9228,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-11,2026-06-19T09:22:00,
SQ-9229,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-09,2026-06-19T09:38:00,
SQ-9229,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-09,2026-06-19T09:38:00,
SQ-9230,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-01,2026-06-19T15:27:00,
SQ-9230,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,0.0,card,EMP-01,2026-06-19T15:27:00,
SQ-9230,STORE-01,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-01,2026-06-19T15:27:00,
SQ-9231,STORE-03,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-02,2026-06-19T09:25:00,
SQ-9232,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-03,2026-06-19T12:42:00,555-0974
SQ-9232,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-03,2026-06-19T12:42:00,555-0974
SQ-9232,STORE-02,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-03,2026-06-19T12:42:00,555-0974
SQ-9233,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-03,2026-06-19T17:54:00,
SQ-9234,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,card,EMP-02,2026-06-19T13:16:00,
SQ-9234,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-02,2026-06-19T13:16:00,
SQ-9234,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-02,2026-06-19T13:16:00,
SQ-9235,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-04,2026-06-19T17:04:00,
SQ-9236,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.65,cash,EMP-11,2026-06-19T09:33:00,
SQ-9236,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-11,2026-06-19T09:33:00,
SQ-9236,STORE-03,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-11,2026-06-19T09:33:00,
SQ-9237,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-05,2026-06-19T14:55:00,555-7451
SQ-9237,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-05,2026-06-19T14:55:00,555-7451
SQ-9237,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-05,2026-06-19T14:55:00,555-7451
SQ-9238,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-01,2026-06-19T10:55:00,
SQ-9238,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-01,2026-06-19T10:55:00,
SQ-9238,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-01,2026-06-19T10:55:00,
SQ-9239,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-03,2026-06-19T15:44:00,
SQ-9239,STORE-01,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,card,EMP-03,2026-06-19T15:44:00,
SQ-9240,STORE-02,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,card,EMP-04,2026-06-19T10:13:00,
SQ-9240,STORE-02,GRINDER-01,Burr Grinder,2,42.0,0.0,card,EMP-04,2026-06-19T10:13:00,
SQ-9241,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-08,2026-06-19T08:06:00,
SQ-9241,STORE-01,MUG-CER,Ceramic Mug,1,12.0,0.0,card,EMP-08,2026-06-19T08:06:00,
SQ-9241,STORE-01,DR-12OZ,Dark Roast 12oz,2,16.0,0.0,cash,EMP-08,2026-06-19T08:06:00,
SQ-9242,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-01,2026-06-19T12:14:00,555-1754
SQ-9242,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,1.6,cash,EMP-01,2026-06-19T12:14:00,555-1754
SQ-9242,STORE-03,GM-8OZ,Ground Medium 8oz,1,6.5,0.65,card,EMP-01,2026-06-19T12:14:00,555-1754
SQ-9243,STORE-01,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-06,2026-06-19T07:51:00,555-1870
SQ-9243,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-06,2026-06-19T07:51:00,555-1870
SQ-9244,STORE-02,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,card,EMP-12,2026-06-19T17:44:00,
SQ-9244,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-12,2026-06-19T17:44:00,
