transaction_id,location_id,item_sku,item_name,qty,unit_price,discount,payment_type,employee_id,created_at_local,customer_phone
SQ-9077,STORE-01,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,cash,EMP-07,2026-06-12T11:21:00,555-6179
SQ-9078,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,card,EMP-03,2026-06-12T18:31:00,
SQ-9078,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-03,2026-06-12T18:31:00,
SQ-9079,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-07,2026-06-12T15:31:00,
SQ-9079,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-07,2026-06-12T15:31:00,
SQ-9080,STORE-03,MUG-CER,Ceramic Mug,2,12.0,1.2,cash,EMP-12,2026-06-12T11:21:00,
SQ-9081,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-12,2026-06-12T13:15:00,555-3394
SQ-9082,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-06,2026-06-12T12:44:00,555-5865
SQ-9082,STORE-03,MUG-CER,Ceramic Mug,2,12.0,0.0,card,EMP-06,2026-06-12T12:44:00,555-5865
SQ-9082,STORE-03,GM-8OZ,Ground Medium 8oz,2,6.5,0.0,card,EMP-06,2026-06-12T12:44:00,555-5865
SQ-9083,STORE-02,DRIPPER-01,Pour-Over Dripper,2,22.0,2.2,cash,EMP-09,2026-06-12T09:39:00,
SQ-9083,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-09,2026-06-12T09:39:00,
SQ-9084,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,cash,EMP-01,2026-06-12T09:23:00,
SQ-9084,STORE-03,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-01,2026-06-12T09:23:00,
SQ-9085,STORE-02,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-04,2026-06-12T12:38:00,
SQ-9085,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-04,2026-06-12T12:38:00,
SQ-9085,STORE-02,GRINDER-01,Burr Grinder,1,42.0,0.0,cash,EMP-04,2026-06-12T12:38:00,
SQ-9086,STORE-03,DR-12OZ,Dark Roast 12oz,2,16.0,1.6,cash,EMP-05,2026-06-12T07:19:00,555-8091
SQ-9087,STORE-01,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,cash,EMP-03,2026-06-12T14:40:00,
SQ-9087,STORE-01,GRINDER-01,Burr Grinder,2,42.0,0.0,cash,EMP-03,2026-06-12T14:40:00,
SQ-9087,STORE-01,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-03,2026-06-12T14:40:00,
SQ-9088,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-09,2026-06-12T07:07:00,555-3394
SQ-9088,STORE-02,DR-8OZ,Dark Roast 8oz,1,11.0,0.0,card,EMP-09,2026-06-12T07:07:00,555-3394
SQ-9089,STORE-02,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,card,EMP-01,2026-06-12T09:20:00,
SQ-9089,STORE-02,LR-12OZ,Light Roast 12oz,1,15.0,0.0,card,EMP-01,2026-06-12T09:20:00,
SQ-9089,STORE-02,DRIPPER-01,Pour-Over Dripper,1,22.0,0.0,card,EMP-01,2026-06-12T09:20:00,
SQ-9090,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-06,2026-06-12T10:05:00,
SQ-9090,STORE-03,MR-12OZ,Medium Roast 12oz,2,15.5,0.0,cash,EMP-06,2026-06-12T10:05:00,
SQ-9091,STORE-03,LR-12OZ,Light Roast 12oz,2,15.0,0.0,card,EMP-04,2026-06-12T13:44:00,555-0289
SQ-9091,STORE-03,DR-12OZ,Dark Roast 12oz,1,16.0,1.6,card,EMP-04,2026-06-12T13:44:00,555-0289
SQ-9092,STORE-02,MUG-CER,Ceramic Mug,2,12.0,0.0,cash,EMP-03,2026-06-12T07:02:00,555-2374
SQ-9093,STORE-01,GRINDER-01,Burr Grinder,1,42.0,0.0,card,EMP-11,2026-06-12T15:48:00,555-0449
SQ-9093,STORE-01,GM-8OZ,Ground Medium 8oz,1,6.5,0.0,cash,EMP-11,2026-06-12T15:48:00,555-0449
SQ-9093,STORE-01,DR-12OZ,Dark Roast 12oz,1,16.0,0.0,card,EMP-11,2026-06-12T15:48:00,555-0449
SQ-9094,STORE-03,MR-12OZ,Medium Roast 12oz,1,15.5,0.0,card,EMP-03,2026-06-12T12:32:00,
SQ-9094,STORE-03,DR-8OZ,Dark Roast 8oz,2,11.0,0.0,cash,EMP-03,2026-06-12T12:32:00,
